Country,Year,Area harvested,Yield,Production,cloud_cover_01,snow_thickness_lwe_01,snow_thickness_01,vapour_pressure_01,2m_temperature_01,10m_wind_speed_01,2m_dewpoint_temperature_01,cloud_cover_02,snow_thickness_lwe_02,snow_thickness_02,vapour_pressure_02,2m_temperature_02,10m_wind_speed_02,2m_dewpoint_temperature_02,cloud_cover_03,snow_thickness_lwe_03,snow_thickness_03,vapour_pressure_03,2m_temperature_03,10m_wind_speed_03,2m_dewpoint_temperature_03,cloud_cover_04,snow_thickness_lwe_04,snow_thickness_04,vapour_pressure_04,2m_temperature_04,10m_wind_speed_04,2m_dewpoint_temperature_04,cloud_cover_05,snow_thickness_lwe_05,snow_thickness_05,vapour_pressure_05,2m_temperature_05,10m_wind_speed_05,2m_dewpoint_temperature_05,cloud_cover_06,snow_thickness_lwe_06,snow_thickness_06,vapour_pressure_06,2m_temperature_06,10m_wind_speed_06,2m_dewpoint_temperature_06,cloud_cover_07,snow_thickness_lwe_07,snow_thickness_07,vapour_pressure_07,2m_temperature_07,10m_wind_speed_07,2m_dewpoint_temperature_07,cloud_cover_08,snow_thickness_lwe_08,snow_thickness_08,vapour_pressure_08,2m_temperature_08,10m_wind_speed_08,2m_dewpoint_temperature_08,cloud_cover_09,snow_thickness_lwe_09,snow_thickness_09,vapour_pressure_09,2m_temperature_09,10m_wind_speed_09,2m_dewpoint_temperature_09,cloud_cover_10,snow_thickness_lwe_10,snow_thickness_10,vapour_pressure_10,2m_temperature_10,10m_wind_speed_10,2m_dewpoint_temperature_10,cloud_cover_11,snow_thickness_lwe_11,snow_thickness_11,vapour_pressure_11,2m_temperature_11,10m_wind_speed_11,2m_dewpoint_temperature_11,cloud_cover_12,snow_thickness_lwe_12,snow_thickness_12,vapour_pressure_12,2m_temperature_12,10m_wind_speed_12,2m_dewpoint_temperature_12
Angola,1993,21000,88095,185000,0.848262966,0,0,20.44303894,294.6586304,1.760336995,290.8357544,0.872217357,0,0,19.58117867,295.2469177,1.897639632,290.0230103,0.815648019,0,0,19.77705002,295.1407166,1.645077825,290.264801,0.768805325,0,0,21.38503075,294.9599304,1.564305663,291.5953674,0.459263593,0,0,17.86404228,295.5036926,1.921306491,288.2806091,0.199694738,0,0,13.11734962,295.0525208,2.188767195,283.2721558,0.20599249,0,0,11.48726463,295.4862671,2.279778719,281.3443909,0.373884588,0,0,13.59836483,295.960907,2.125564098,283.880249,0.487415791,0,0,16.31587029,295.9528503,1.974603534,286.5648193,0.750620782,0,0,20.71612358,295.3272095,1.525196791,291.1242676,0.820390403,0,0,21.11305428,294.9924622,1.495907903,291.4297485,0.854913294,0,0,21.70812225,294.9218445,1.344479561,291.8877869
Angola,1994,21575,83430,180000,0.827140689,0,0,19.2603569,295.257782,1.8288486,289.7557678,0.809599578,0,0,18.16926193,295.6431274,1.926921964,288.7193909,0.84852916,0,0,21.54935265,295.0319519,1.431219459,291.7368469,0.74631089,0,0,21.07450485,295.0543518,1.601177454,291.3100281,0.501726747,0,0,17.35406876,295.4212341,1.949924827,287.6777649,0.325046182,0,0,13.06806755,294.8018494,2.114952564,283.1947937,0.251448125,0,0,11.50076485,294.9695435,2.26184988,281.0815125,0.351566285,0,0,13.71062946,295.9574585,2.190030336,283.9205017,0.531467676,0,0,17.87546921,296.0247498,1.89631784,288.5262451,0.754013717,0,0,20.11727333,295.2897339,1.68618083,290.6211548,0.854339361,0,0,21.24555588,294.7444153,1.469780087,291.5295715,0.883314729,0,0,21.68931007,294.6791077,1.440155625,291.8683472
Angola,1995,22692,81527,185000,0.88209796,0,0,21.37704659,294.7580872,1.639481306,291.6157532,0.874519527,0,0,20.76979065,294.7140808,1.770662546,291.113678,0.834698975,0,0,21.51890182,295.0785217,1.55882895,291.7058411,0.753161073,0,0,20.7535038,295.6706848,1.777350545,290.9491882,0.521569967,0,0,18.74110031,295.8460388,1.896585941,289.1350403,0.229557425,0,0,12.89762974,295.2825928,2.152613163,282.7252502,0.281398594,0,0,10.97591305,295.4173279,2.216363907,280.3618774,0.446247071,0,0,14.80587101,296.5074158,2.158156395,285.2240906,0.566534877,0,0,17.23611069,296.2733765,2.013401985,287.6463013,0.729064941,0,0,20.16132927,295.5673218,1.705108166,290.6802979,0.838135719,0,0,21.43434334,294.8955994,1.422373295,291.6811523,0.85143429,0,0,20.97944069,294.7225952,1.479024172,291.3055115
Angola,1996,22000,85455,188000,0.87852782,0,0,20.07328224,294.8628235,1.699565053,290.5019226,0.865466654,0,0,20.28680801,295.1514282,1.724414706,290.7199097,0.867455184,0,0,21.41376495,294.8065491,1.519411564,291.6343384,0.69200176,0,0,20.52138519,295.3861694,1.736736774,290.7738037,0.450842768,0,0,17.59294891,295.9318848,1.877903581,287.9432678,0.229084462,0,0,12.22093868,294.9775391,2.143817425,281.8896484,0.227537498,0,0,10.3286562,295.2757874,2.158120394,279.6295166,0.351738244,0,0,12.79777718,296.5933838,2.190966129,283.0106506,0.561701417,0,0,16.96248627,296.2588806,2.003805637,287.6213989,0.65860498,0,0,19.61900711,295.5833435,1.74557519,290.2138672,0.797149777,0,0,20.57989502,294.769989,1.451132178,291.0167542,0.871496081,0,0,20.61863899,294.7167053,1.582099676,291.0365601
Angola,1997,23909,79050,189000,0.851524532,0,0,19.3426857,294.9490051,1.810859442,289.8136292,0.874889374,0,0,19.33203506,294.9530945,1.733698726,289.8314819,0.869097769,0,0,21.75762367,295.0160522,1.485235453,291.9086609,0.752575099,0,0,20.06178856,294.828125,1.751302242,290.4863892,0.390910834,0,0,16.41994476,295.3183289,1.875977159,286.9480286,0.238523483,0,0,13.27731037,295.6803284,2.033092022,283.5475769,0.213385507,0,0,10.15990829,295.8158264,2.412051201,279.5538025,0.275241673,0,0,12.50844097,296.7928467,2.221583605,282.3416748,0.495081931,0,0,18.51376343,296.3679504,1.830292106,289.1506042,0.718357921,0,0,20.86479759,295.6738892,1.611366034,291.1833496,0.803508043,0,0,20.97401237,295.0984192,1.616219044,291.277771,0.872040689,0,0,21.34284592,294.6759644,1.590680718,291.5924988
Angola,1998,24531,77453,190000,0.892727196,0,0,22.11028862,295.2052917,1.573420644,292.1778259,0.848729432,0,0,22.02648735,295.9226074,1.636193395,292.0957642,0.858834565,0,0,22.79199028,295.6113281,1.472327113,292.6694031,0.658753455,0,0,21.44518471,296.1594849,1.85900116,291.4676208,0.359289676,0,0,16.26473045,296.5158997,2.014605522,286.2383423,0.153165638,0,0,10.86466789,296.0897827,2.361570835,279.8442993,0.354566425,0,0,11.73021412,295.9844666,2.178881407,281.5843201,0.489928097,0,0,13.49975777,296.6686096,2.200503826,283.5967712,0.594754279,0,0,17.92661667,296.2989807,1.920490146,288.5469666,0.712548494,0,0,20.73483086,295.8570557,1.686203003,291.1242676,0.802238166,0,0,21.53215981,295.2227478,1.457795501,291.7412109,0.844331682,0,0,21.06933594,294.7287903,1.413557649,291.3802795
Angola,1999,22000,82865,182303,0.881175101,0,0,20.55005264,294.5965881,1.600321293,290.943573,0.847149849,0,0,21.22497368,295.3186646,1.552365422,291.4811707,0.834075212,0,0,20.65416145,294.8605652,1.64548099,291.0104065,0.692459643,0,0,20.06885147,295.1509399,1.910842419,290.3930664,0.465618968,0,0,17.67564583,295.269989,1.870932341,288.0178528,0.298661709,0,0,12.59228611,295.3747864,2.185247183,282.3894348,0.31128028,0,0,11.72387028,295.2249451,2.169230938,281.4629517,0.387846619,0,0,13.53020287,296.1369629,2.138115883,283.7399597,0.546076894,0,0,16.27629471,296.1308289,2.012824059,286.7090454,0.759643078,0,0,19.88652039,294.8444824,1.593999624,290.4396667,0.824870229,0,0,20.80635452,294.427887,1.394290328,291.1850281,0.853203058,0,0,21.08921242,294.4437256,1.472252846,291.3832703
Angola,2000,64126,34938,224043,0.86750412,0,0,20.40738869,294.6513062,1.567685008,290.7776184,0.865695238,0,0,20.42620468,294.7024231,1.706669569,290.8405457,0.84418726,0,0,20.68566132,294.7458496,1.60309279,291.0440063,0.726962805,0,0,20.6032753,294.8497925,1.761722803,290.9049988,0.478270888,0,0,18.19691467,295.5797119,1.970163941,288.6170959,0.241298839,0,0,12.37524891,295.2827759,2.189595461,282.3346863,0.224518672,0,0,9.892361641,295.1490784,2.358477592,278.9867554,0.371568412,0,0,12.13481331,296.2433472,2.218240499,281.9251099,0.584998012,0,0,17.38321304,296.0131531,2.008155823,288.0778198,0.720148742,0,0,19.80309868,295.5058594,1.744062066,290.319397,0.7595855,0,0,20.31627846,294.9554443,1.701012731,290.7741394,0.830240965,0,0,20.34327698,294.5140991,1.687786818,290.7864685
Angola,2001,79452,44458,353228,0.861941576,0,0,19.77089882,294.5832214,1.940233111,290.3061829,0.872761607,0,0,20.54747391,295.015625,1.740279317,290.9203186,0.847963989,0,0,20.84588623,294.6521301,1.548108816,291.16745,0.771652281,0,0,21.15125084,294.8639526,1.663939595,291.4013062,0.386211157,0,0,16.35032845,295.6984558,2.042148113,286.779541,0.295091063,0,0,12.55607319,295.3106384,2.154808521,282.5814819,0.273435175,0,0,10.44566631,295.2242126,2.273055553,279.7512207,0.328403443,0,0,12.48256016,296.5523071,2.21343112,282.8610229,0.500425458,0,0,17.38062477,295.9689636,1.919877648,288.1977844,0.595909894,0,0,19.28762436,295.7379761,1.740301251,289.8515015,0.788091719,0,0,20.46166801,295.0968628,1.502110362,290.8984375,0.846985996,0,0,21.22634506,294.9933472,1.517943025,291.5152893
Angola,2002,100294,42190,423141,0.874366879,0,0,20.83354759,294.5629272,1.633104086,291.1650391,0.866328239,0,0,21.5189476,295.1150208,1.545263648,291.7062378,0.840742588,0,0,21.67550468,294.856781,1.481500268,291.832428,0.75786835,0,0,21.13765717,295.2171936,1.692694783,291.3193054,0.34437865,0,0,15.89692211,295.8285522,2.001764536,286.2251892,0.253346413,0,0,13.09649754,295.4710388,2.194491386,283.2077942,0.264736086,0,0,12.25397491,296.045929,2.178411245,282.2886353,0.409532726,0,0,14.51705551,295.934967,2.081511259,284.8887024,0.578971148,0,0,18.02206039,295.8436279,1.854746699,288.6229858,0.731758654,0,0,20.42795753,295.163147,1.577173591,290.8925476,0.82673353,0,0,21.15065384,294.7521667,1.431221128,291.4657288,0.856901884,0,0,21.40729713,294.7529297,1.566714644,291.646759
Angola,2003,142116,38231,543319,0.836433709,0,0,21.35842514,294.9347839,1.586203575,291.6053467,0.848113239,0,0,21.4423008,295.3514099,1.605459929,291.6412659,0.816442668,0,0,21.5968647,295.3815002,1.529165745,291.7792053,0.712529063,0,0,20.41991234,295.318634,1.684469461,290.6541748,0.379911959,0,0,15.44476128,296.1845398,2.136013985,285.8357849,0.332118571,0,0,13.5801096,294.990387,2.166726828,283.5851746,0.224006966,0,0,10.65495586,295.1687317,2.306369305,280.0897827,0.406488538,0,0,13.20343208,296.3775635,2.188618422,283.3960266,0.540798426,0,0,18.05025673,296.0384216,1.880177617,288.6700745,0.683350861,0,0,20.46368408,295.933075,1.707248569,290.8852234,0.810029864,0,0,21.40543747,295.2611084,1.484545827,291.6495361,0.840527415,0,0,21.27806282,294.8870544,1.478871465,291.5342102
Angola,2004,138796,45360,629573,0.89314729,0,0,21.69073105,295.0479431,1.567722201,291.8414001,0.815329969,0,0,20.77606773,295.0743408,1.593103528,291.1044006,0.824167073,0,0,21.53964424,295.389801,1.57508719,291.7210388,0.697769701,0,0,20.24289894,295.0792847,1.821602464,290.606842,0.296197265,0,0,13.78469276,295.462677,2.319526672,284.1972351,0.21715112,0,0,11.12546158,295.0377502,2.322843075,280.8528137,0.198694125,0,0,10.30267239,294.9638977,2.357768774,279.4927063,0.407559127,0,0,14.42111683,295.9072266,2.0560534,284.7955933,0.546856463,0,0,17.2624073,295.7592163,1.929274797,287.7102661,0.721250057,0,0,20.54330063,295.4910278,1.594490647,290.932251,0.819306672,0,0,21.3830986,294.8981018,1.360250354,291.627533,0.872377336,0,0,21.36956215,294.7337646,1.535628676,291.6146851
Angola,2005,143805,46159,663787,0.850471318,0,0,21.59072495,294.9910278,1.438162684,291.7620239,0.858050764,0,0,22.6106739,295.7784119,1.546805382,292.5266418,0.81647402,0,0,21.88485527,295.334137,1.465088367,291.959259,0.703162253,0,0,21.12725449,295.8127747,1.65964973,291.2799683,0.411898345,0,0,17.1207943,295.4716797,1.885681748,287.5606384,0.21087043,0,0,11.97276878,294.897583,2.190852165,281.6932068,0.327337801,0,0,10.93494034,295.3022156,2.429811954,280.4665222,0.415759236,0,0,14.55159473,295.8210754,2.080316782,285.0491943,0.486029357,0,0,16.11475754,296.6543579,2.079805613,286.539093,0.711625934,0,0,20.28102875,295.3433838,1.577865481,290.7651062,0.811232388,0,0,21.49822617,295.1963196,1.417250156,291.7278442,0.854932606,0,0,21.18965912,294.811676,1.48307097,291.4727173
Angola,2006,154783,44240,684756,0.865357161,0,0,20.99290466,294.9375305,1.466178894,291.2858276,0.822382927,0,0,21.08081436,295.2073364,1.528815031,291.3478088,0.827680111,0,0,20.91159821,295.0959778,1.593865156,291.2252502,0.749202847,0,0,20.79331398,294.9945374,1.743716717,291.0863647,0.478447765,0,0,16.26950455,295.4937439,1.972683907,286.7954407,0.239640266,0,0,11.52169704,295.6165466,2.35221839,281.2262878,0.210540846,0,0,10.38994884,295.2705383,2.305608273,279.6308289,0.371516496,0,0,12.75417423,295.7894287,2.180464983,282.1488953,0.552338839,0,0,17.50198936,295.7301025,1.926950574,288.0474548,0.716200709,0,0,20.8216362,295.5440979,1.592664003,291.1820068,0.848060429,0,0,21.11104584,294.548645,1.426776052,291.4294128,0.842470407,0,0,21.01817131,294.5193176,1.664715052,291.3139343
Angola,2007,161262,58855,949104,0.841439366,0,0,21.4919548,294.8235779,1.628733754,291.6934204,0.858725965,0,0,20.92831612,295.2627563,1.745269775,291.2418518,0.782829702,0,0,21.28356743,295.2297974,1.645650625,291.5080261,0.734181583,0,0,20.94259262,295.3473511,1.738878131,291.1443481,0.465568036,0,0,16.0142765,296.1132813,2.116249323,286.2092285,0.339940727,0,0,12.66970348,294.7532043,2.10275054,282.4980774,0.334449321,0,0,9.976670265,294.900238,2.335914135,278.8936768,0.345998943,0,0,13.52517033,295.9768677,2.148674488,283.4914246,0.539414763,0,0,17.10822296,296.0752258,1.939323068,287.5120544,0.737934947,0,0,20.18770027,295.2318726,1.576606989,290.6947021,0.817794442,0,0,21.11885643,294.8130493,1.478866577,291.4240417,0.839398086,0,0,20.24661064,294.4495239,1.75386107,290.6878052
Angola,2008,125276,65437,819772,0.852391362,0,0,20.49354935,294.7938843,1.723281145,290.9032288,0.825453639,0,0,20.12286568,294.803772,1.582161427,290.5391541,0.81594187,0,0,20.86433983,294.6992188,1.512509108,291.191803,0.757102907,0,0,20.29726601,294.8468323,1.872319579,290.6479797,0.536691189,0,0,16.97976303,295.3818054,1.969089389,287.3370361,0.23808898,0,0,11.00566387,294.4129639,2.244532824,280.5283813,0.188010588,0,0,10.39322948,294.7510376,2.273905277,279.6747742,0.333218873,0,0,12.85770512,296.1210632,2.223675728,282.692749,0.389900833,0,0,14.69229984,297.5444031,2.243355274,284.8659363,0.63660264,0,0,19.19714355,296.4358826,1.801289678,289.6804199,0.811308801,0,0,21.04978371,295.2466736,1.565088868,291.3641663,0.842126906,0,0,20.49225998,295.0256042,1.657501459,290.8648987
Angola,2009,147813,66475,982588,0.863821626,0,0,20.74476814,295.1865234,1.64662087,291.104248,0.85671097,0,0,20.9722023,295.2717285,1.553551435,291.2588501,0.835855544,0,0,21.40976143,295.4815063,1.602759004,291.5946655,0.717547059,0,0,19.99462891,295.6281128,1.779593945,290.2812805,0.512583911,0,0,17.6923275,295.5354004,1.792632222,287.9925232,0.307502478,0,0,13.12803745,295.7829285,2.092763424,283.0911255,0.226560578,0,0,10.0785799,295.4880676,2.393081665,279.2987061,0.267356277,0,0,11.461689,296.7984619,2.323699236,280.6780396,0.466780096,0,0,16.06311798,297.1913757,2.060639143,286.2926025,0.724233568,0,0,20.69190979,295.7031555,1.568312526,291.1019287,0.783141196,0,0,20.72980881,295.0918579,1.604884028,291.0952148,0.874136329,0,0,21.56867599,294.8361206,1.52177465,291.7723694
Angola,2010,156594,63001,986563,0.828082263,0,0,21.48046112,295.335083,1.556729555,291.6632996,0.825073361,0,0,21.55823708,295.9580383,1.826650262,291.7148743,0.821133316,0,0,21.49873543,295.556366,1.515776277,291.6230469,0.707965434,0,0,22.15300941,295.7349548,1.745922565,292.1601868,0.399102986,0,0,16.85365105,295.6411438,2.026980639,287.3247375,0.19381316,0,0,11.75320148,295.2380066,2.315410614,281.6253357,0.284818113,0,0,10.92031956,295.6050415,2.305042028,280.525177,0.231617078,0,0,10.68826199,296.6006165,2.42263484,279.9034119,0.47294566,0,0,16.42247772,297.0703125,2.07023406,287.0195618,0.625697911,0,0,19.64023018,296.5905457,1.787201166,290.0775146,0.819428504,0,0,21.32930374,295.1988831,1.490961432,291.5918274,0.859762728,0,0,20.83983803,294.5807495,1.662608027,291.1904602
Angola,2011,159528,65512,1045104,0.886761785,0,0,20.94526672,294.552063,1.673957944,291.2582092,0.855997384,0,0,20.84708214,295.0214539,1.568663359,291.1697693,0.820029855,0,0,21.06342697,295.1609802,1.49856782,291.3302307,0.751662612,0,0,21.33590698,295.2762451,1.714470148,291.5330505,0.419444531,0,0,16.95677567,296.1123657,1.969810367,287.5205688,0.33290711,0,0,11.91901207,295.5298462,2.177357435,281.6532288,0.210427821,0,0,10.03538895,295.4579163,2.285228968,279.1647339,0.269788355,0,0,10.83402538,296.3913879,2.294935465,280.065033,0.437268704,0,0,15.1798048,297.0831604,2.100059748,285.3773499,0.71628803,0,0,20.19612122,295.7410583,1.669619679,290.6691895,0.857661068,0,0,21.21897697,294.9146423,1.452075362,291.5172119,0.865042567,0,0,20.91500282,294.6771851,1.556578875,291.2485046
Angola,2012,121776,52954,644854,0.861726224,0,0,19.97982407,294.9537964,1.76632607,290.440033,0.836634338,0,0,19.91538811,294.9435425,1.587668538,290.4277954,0.80145818,0,0,20.48622894,295.4958496,1.620806932,290.838623,0.630054593,0,0,19.48935509,295.6146545,1.854308009,289.8552856,0.47697854,0,0,15.70215797,296.1090088,2.023015976,285.8722839,0.279020488,0,0,11.4867382,295.6721802,2.234173775,281.1181641,0.299632758,0,0,10.28677845,295.586853,2.209027767,279.2201233,0.339096278,0,0,12.94759655,296.5267639,2.176460981,283.0427551,0.553794861,0,0,16.49922943,296.8755188,1.987727404,287.0024719,0.746062517,0,0,20.61504173,295.8242798,1.673843384,291.0313416,0.817670643,0,0,21.53930283,295.0084534,1.444608212,291.7481689,0.869728923,0,0,21.06204796,294.7362976,1.540421367,291.3634338
Angola,2013,163433,73409,1199749,0.848818183,0,0,21.49391174,295.3918762,1.704965234,291.6870728,0.83369416,0,0,21.0989399,295.4457092,1.68883884,291.3810425,0.845002294,0,0,21.96559906,295.1378174,1.474530816,292.0502014,0.727678716,0,0,20.68923187,295.5046082,1.687896729,290.901886,0.401734322,0,0,15.11803436,296.1286621,2.055374622,285.3648987,0.224062875,0,0,10.686903,295.6104431,2.250223398,279.8765869,0.2589145,0,0,10.35708904,295.5134888,2.278466225,279.585022,0.259870559,0,0,11.30449677,296.6816406,2.256540298,281.004425,0.486260206,0,0,16.38910675,296.7963562,2.068575621,286.8851929,0.677106321,0,0,19.39588928,296.0545349,1.75586319,289.870636,0.810200453,0,0,20.96461678,295.0934753,1.459831595,291.3143005,0.848531902,0,0,20.99106216,294.785553,1.65247798,291.3080139
Angola,2014,168700,114342,1928954,0.872469306,0,0,21.0776329,295.2127075,1.677400827,291.37323,0.81179446,0,0,19.68661499,295.817688,1.831453204,290.1445313,0.836214006,0,0,21.52362061,295.3078918,1.514543056,291.7138367,0.768530011,0,0,21.18009758,295.1694031,1.776793003,291.4115601,0.46965915,0,0,17.14806366,296.3919067,2.139484644,287.4924622,0.228732511,0,0,12.24049664,295.9628601,2.239638567,282.1700745,0.143852174,0,0,9.886386871,295.6222534,2.308495998,278.87146,0.324526727,0,0,12.92186165,296.6317444,2.184174299,282.8273315,0.438108951,0,0,16.2825222,296.5120544,2.02399683,286.6522827,0.730414271,0,0,20.42562294,296.0260315,1.739367247,290.8631897,0.831259608,0,0,21.67153931,295.3884888,1.502342701,291.8526306,0.853493333,0,0,21.34436607,294.9784546,1.563111544,291.5877686
Angola,2015,167816,115174,1932812,0.842465639,0,0,20.80688477,295.0406799,1.857632518,291.1713257,0.863207459,0,0,21.51726341,295.3628845,1.56588614,291.7229614,0.81829071,0,0,21.95430946,295.4769897,1.626575947,292.03302,0.701852381,0,0,20.56596184,295.1993713,1.662718892,290.8788452,0.437084973,0,0,16.67365837,296.119812,2.084138632,287.0045471,0.300292581,0,0,13.28723812,295.3930359,2.061352015,283.4257813,0.245096117,0,0,11.63809776,296.1760254,2.238654852,281.3206177,0.274356842,0,0,11.9461832,296.8085022,2.273374557,281.4480591,0.427315533,0,0,17.03515053,296.9740295,2.019385576,287.7015381,0.674764037,0,0,21.2128067,296.2715149,1.651890278,291.4944763,0.799013257,0,0,22.01772118,295.4825745,1.544751763,292.1257935,0.865549922,0,0,22.34531021,295.2018433,1.44916153,292.3612366
Angola,2016,174694,111218,1942904,0.858261466,0,0,22.75499916,295.8725281,1.633187771,292.6474915,0.840704739,0,0,22.97358513,295.9292603,1.548726082,292.807251,0.87248075,0,0,23.49402428,296.2438965,1.484411478,293.167511,0.701092482,0,0,21.75236893,296.0492859,1.76716578,291.7619019,0.336106002,0,0,16.71612358,295.9788513,2.018976927,287.0567017,0.173847675,0,0,11.5047121,295.4785767,2.364066601,281.2265015,0.32148242,0,0,10.94248676,295.5749207,2.330255747,280.5346375,0.35397765,0,0,13.01575756,296.84552,2.265851974,282.7751465,0.483477741,0,0,17.95161819,296.7384644,2.004295588,288.5988464,0.614072978,0,0,20.61128426,296.5888367,1.734794617,290.9737854,0.793802619,0,0,21.95978355,295.7064514,1.437817335,292.0568542,0.838723958,0,0,21.82667732,295.2745972,1.394393563,291.9514465
Angola,2017,197162,86022,1696027,0.828774154,0,0,21.23090363,295.5864563,1.65650022,291.4649658,0.842664719,0,0,21.13903427,295.5408325,1.634812236,291.3901672,0.781770527,0,0,21.24211311,295.9278259,1.735373497,291.426239,0.699636221,0,0,21.4435482,295.7264099,1.855884433,291.5722351,0.381016165,0,0,17.09858513,296.6571655,2.218118191,287.6582642,0.27769199,0,0,12.47248554,295.8820496,2.33031702,282.4985657,0.258675426,0,0,11.62501812,295.526123,2.225691319,281.4386292,0.31433931,0,0,12.46288395,296.3934326,2.255995512,282.3214722,0.475072294,0,0,17.15125656,296.927063,2.088660717,287.6500854,0.704257965,0,0,21.09272575,296.1078491,1.729285955,291.3860779,0.812285006,0,0,21.74689674,295.3403625,1.468310237,291.9088745,0.851779461,0,0,21.84260368,295.2464905,1.499970794,291.9691467
Angola,2018,178225,94719,1688122,0.844597578,0,0,21.61917877,294.7711487,1.530196309,291.8059692,0.867332935,0,0,22.30309105,295.625885,1.625207543,292.3034363,0.778232276,0,0,20.50676155,295.6800537,1.859141469,290.8198547,0.682897151,0,0,20.79259491,295.5633545,1.711336732,291.0059814,0.534343362,0,0,18.71984863,296.0849915,1.934993386,289.1598511,0.228318781,0,0,11.76626587,295.27771,2.337949991,281.5964661,0.149389088,0,0,10.61901855,295.5383911,2.441807032,280.1593323,0.362829894,0,0,14.4748106,296.4475708,2.147495031,284.921051,0.495214403,0,0,18.05032539,296.7489014,1.902470469,288.6329651,0.664693296,0,0,20.18217278,296.376709,1.807923079,290.527771,0.769275546,0,0,21.8607502,296.036499,1.561736941,291.9358826,0.860902607,0,0,21.85817146,295.2072754,1.571185708,291.9978638
Angola,2019,178272,94246,1680146,0.871933281,0,0,22.16288757,295.6662598,1.600410104,292.2112122,0.857835472,0,0,22.69790077,295.7767029,1.447773814,292.6072388,0.777302563,0,0,22.60826683,296.1832886,1.507684946,292.5036316,0.735328496,0,0,22.45818329,296.3144836,1.624187827,292.3404236,0.564672768,0,0,18.88271904,296.5198364,2.005268574,289.1654053,0.178058714,0,0,11.71285915,295.118042,2.258461714,281.6119385,0.250543982,0,0,10.97825241,295.6879578,2.278391838,280.2207031,0.34680286,0,0,14.34719563,296.2584839,2.13971138,284.5128479,0.572647452,0,0,17.99602318,296.8175354,2.018069267,288.4677734,0.769598603,0,0,21.30285072,296.0285645,1.60673511,291.5562744,0.834804416,0,0,22.10181046,295.8643188,1.523786187,292.1674194,0.838449657,0,0,22.02678108,295.6361694,1.607750058,292.0930786
Angola,2020,182750,94574,1728332,0.856623173,0,0,22.36263275,295.6954041,1.66762054,292.3381042,0.840791821,0,0,22.5868721,295.8092651,1.598757863,292.5061035,0.785972476,0,0,22.39456367,296.0055847,1.569465518,292.350769,0.670794785,0,0,21.78113174,295.7404175,1.673365116,291.8219299,0.375643015,0,0,16.98274612,296.5125732,2.105030775,287.3582458,0.262246251,0,0,12.30113316,295.3630676,2.292009115,282.2940674,0.224592999,0,0,10.60212612,295.1966553,2.440861702,279.9313354,0.413172573,0,0,14.11455345,296.3311157,2.141674519,284.3401184,0.486938864,0,0,16.3418541,296.5339661,2.094381809,286.7806091,0.628087282,0,0,20.33263588,296.507782,1.787921309,290.7344971,0.804762244,0,0,21.76649857,295.6587219,1.583621144,291.9230347,0.843371332,0,0,21.13034248,295.209198,1.79067409,291.3861389
"China, mainland",1961,10614000,69738,74020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1962,10658000,75061,80000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1963,9030000,81506,73600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1964,9645000,68948,66500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1965,9006000,92494,83300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1966,9635000,98339,94750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1967,8705000,108271,94250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1968,8297000,112872,93650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1969,8536000,118674,101300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1970,8707000,128517,111900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1971,8294000,124970,103650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, mainland",1972,9030000,109745,99100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
